,series_name,metric,geo,day,genre_id,genre_name,value
134,q50,retention_d1,CA,1,3204,mmorpg_sub_rpg,20.218301886792453
135,q50,retention_d1,CA,1,3207,survival_sub_rpg,43.047547169811324
136,q50,retention_d1,CA,1,3301,card_battlers_sub_card,24.84622641509434
137,q50,retention_d1,CA,1,3405,other_strategy_sub_strategy,27.64830188679245
138,q50,retention_d1,CA,1,3601,arcade_sports_sub_sports,24.824528301886794
139,q50,retention_d1,CA,1,3603,other_sports_sub_sports,22.7
140,q50,retention_d1,CA,1,3701,arcade_racing_sub_racing,29.39264150943396
141,q50,retention_d1,CN,1,1001,other_sub_hypercasual,19.20943396226415
142,q50,retention_d1,CN,1,1002,puzzle_sub_hypercasual,14.070754716981131
143,q50,retention_d1,CN,1,1003,idle_sub_hypercasual,16.18433962264151
144,q50,retention_d1,CN,1,1004,io_sub_hypercasual,19.011698113207547
145,q50,retention_d1,CN,1,1137,action_store,16.984905660377358
146,q50,retention_d1,CN,1,1138,adventure_store,16.129245283018868
147,q50,retention_d1,CN,1,1139,casual_store,15.458679245283017
148,q50,retention_d1,CN,1,1140,board_store,16.63490566037736
149,q50,retention_d1,CN,1,1141,card_store,15.483584905660377
150,q50,retention_d1,CN,1,1142,casino_store,27.620566037735852
151,q50,retention_d1,CN,1,1147,puzzle_store,16.866603773584906
152,q50,retention_d1,CN,1,1148,racing_store,15.50867924528302
153,q50,retention_d1,CN,1,1149,role_playing_store,15.740377358490566
154,q50,retention_d1,CN,1,1150,simulation_store,15.313018867924528
155,q50,retention_d1,CN,1,1151,sports_store,17.704716981132076
156,q50,retention_d1,CN,1,1152,strategy_store,19.409056603773585
157,q50,retention_d1,CN,1,1153,trivia_store,26.662075471698113
158,q50,retention_d1,CN,1,1154,word_store,22.288679245283017
159,q50,retention_d1,CN,1,1155,arcade_store,16.83566037735849
160,q50,retention_d1,CN,1,1156,multiplayer_store,15.875471698113207
161,q50,retention_d1,CN,1,2201,platformer_sub_arcade,20.59584905660377
162,q50,retention_d1,CN,1,2202,idler_sub_arcade,19.95754716981132
163,q50,retention_d1,CN,1,2203,shoot_em_up_sub_arcade,11.057358490566036
164,q50,retention_d1,CN,1,2204,other_arcade_sub_arcade,18.02188679245283
165,q50,retention_d1,CN,1,2205,tower_defense_sub_arcade,22.8888679245283
166,q50,retention_d1,CN,1,2206,board_games_sub_arcade,12.385471698113207
167,q50,retention_d1,CN,1,2303,music_band_sub_lifestyle,19.942745098039218
168,q50,retention_d1,CN,1,2401,action_sub_puzzle,22.85301886792453
169,q50,retention_d1,CN,1,2402,match3_sub_puzzle,11.983018867924528
170,q50,retention_d1,CN,1,2403,other_sub_puzzle,17.42320754716981
171,q50,retention_d1,CN,1,2404,word_games_sub_puzzle,16.319811320754717
172,q50,retention_d1,CN,1,2405,trivia_games_sub_puzzle,29.165283018867925
173,q50,retention_d1,CN,1,2406,coloring_games_sub_puzzle,15.056037735849056
174,q50,retention_d1,CN,1,2407,hidden_objects_sub_puzzle,22.83679245283019
175,q50,retention_d1,CN,1,2501,adventures_sub_simulation,12.934905660377357
176,q50,retention_d1,CN,1,2503,tycoon_crafting_sub_simulation,20.749056603773585
177,q50,retention_d1,CN,1,2507,animal_pet_sub_simulation,16.61924528301887
178,q50,retention_d1,CN,1,3103,snipers_sub_shooter,16.303962264150943
179,q50,retention_d1,CN,1,3105,other_shooter_sub_shooter,9.07622641509434
180,q50,retention_d1,CN,1,3203,fighting_sub_rpg,13.661886792452831
181,q50,retention_d1,CN,1,3204,mmorpg_sub_rpg,23.65924528301887
